Image_Path,x1,y1,x2,y2,class
Data\Train\Images\594_1.jpg,0.32,0.264,0.696,0.728,1
Data\Train\Images\5950_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\5950_1.jpg,0.288,0.264,0.64,0.732,1
Data\Train\Images\5951_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\5951_1.jpg,0.348,0.268,0.696,0.752,1
Data\Train\Images\5952_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\5952_1.jpg,0.34,0.288,0.7,0.732,1
Data\Train\Images\5953_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\5954_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\5954_1.jpg,0.296,0.284,0.628,0.712,1
Data\Train\Images\5955_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\5958_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\5959_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\5959_1.jpg,0.312,0.296,0.668,0.744,1
Data\Train\Images\595_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\595_1.jpg,0.332,0.276,0.668,0.712,1
Data\Train\Images\5961_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\5962_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\5963_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\5964_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\5964_1.jpg,0.292,0.292,0.66,0.752,1
Data\Train\Images\5965_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\5966_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\5967_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\5968_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\5969_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\596_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\596_1.jpg,0.304,0.28,0.668,0.748,1
Data\Train\Images\5970_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\5970_1.jpg,0.312,0.288,0.68,0.744,1
Data\Train\Images\5971_1.jpg,0.312,0.296,0.684,0.76,1
Data\Train\Images\5972_1.jpg,0.248,0.136,0.836,0.9,1
Data\Train\Images\5973_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\5975_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\5976_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\5976_1.jpg,0.296,0.276,0.656,0.764,1
Data\Train\Images\5977_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\5978_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\5979_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\5979_1.jpg,0.312,0.272,0.672,0.748,1
Data\Train\Images\597_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\5980_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\5981_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\5982_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\5983_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\5983_1.jpg,0.312,0.304,0.636,0.712,1
Data\Train\Images\5984_1.jpg,0.292,0.292,0.652,0.756,1
Data\Train\Images\5985_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\5986_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\5986_1.jpg,0.3,0.276,0.672,0.74,1
Data\Train\Images\5987_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\5987_1.jpg,0.292,0.272,0.656,0.74,1
Data\Train\Images\5988_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\5988_1.jpg,0.352,0.252,0.716,0.748,1
Data\Train\Images\598_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\5990_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\5991_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\5992_1.jpg,0.276,0.276,0.64,0.736,1
Data\Train\Images\5993_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\5994_1.jpg,0.252,0.296,0.628,0.772,1
Data\Train\Images\5996_1.jpg,0.256,0.28,0.66,0.784,1
Data\Train\Images\5997_1.jpg,0.288,0.296,0.672,0.756,1
Data\Train\Images\599_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\59_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\5_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\6000_1.jpg,0.364,0.272,0.712,0.736,1
Data\Train\Images\6004_1.jpg,0.324,0.276,0.692,0.748,1
Data\Train\Images\600_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\600_1.jpg,0.392,0.304,0.724,0.704,1
Data\Train\Images\6010_1.jpg,0.284,0.316,0.644,0.752,1
Data\Train\Images\6016_1.jpg,0.272,0.256,0.66,0.744,1
Data\Train\Images\6017_1.jpg,0.292,0.28,0.664,0.756,1
Data\Train\Images\6018_1.jpg,0.212,0.252,0.664,0.836,1
Data\Train\Images\6019_1.jpg,0.296,0.284,0.636,0.732,1
Data\Train\Images\601_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\6021_1.jpg,0.3,0.28,0.66,0.728,1
Data\Train\Images\6022_1.jpg,0.208,0.272,0.62,0.828,1
Data\Train\Images\6024_1.jpg,0.276,0.28,0.636,0.736,1
Data\Train\Images\6025_1.jpg,0.288,0.288,0.66,0.744,1
Data\Train\Images\6027_1.jpg,0.3,0.264,0.688,0.756,1
Data\Train\Images\602_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\602_1.jpg,0.304,0.284,0.684,0.728,1
Data\Train\Images\6031_1.jpg,0.348,0.276,0.72,0.752,1
Data\Train\Images\6032_1.jpg,0.336,0.276,0.68,0.728,1
Data\Train\Images\6035_1.jpg,0.3,0.292,0.64,0.732,1
Data\Train\Images\6036_1.jpg,0.344,0.3,0.668,0.724,1
Data\Train\Images\6037_1.jpg,0.296,0.292,0.66,0.732,1
Data\Train\Images\6038_1.jpg,0.28,0.28,0.668,0.792,1
Data\Train\Images\6039_1.jpg,0.304,0.28,0.664,0.732,1
Data\Train\Images\603_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\6040_1.jpg,0.308,0.288,0.66,0.724,1
Data\Train\Images\6041_1.jpg,0.312,0.276,0.656,0.708,1
Data\Train\Images\6042_1.jpg,0.248,0.292,0.66,0.784,1
Data\Train\Images\6046_1.jpg,0.344,0.284,0.696,0.72,1
Data\Train\Images\6047_1.jpg,0.308,0.284,0.664,0.74,1
Data\Train\Images\6049_1.jpg,0.328,0.28,0.704,0.728,1
Data\Train\Images\604_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\6050_1.jpg,0.32,0.3,0.672,0.728,1
Data\Train\Images\6051_1.jpg,0.344,0.276,0.7,0.748,1
Data\Train\Images\6053_1.jpg,0.288,0.248,0.664,0.744,1
Data\Train\Images\6055_1.jpg,0.324,0.276,0.688,0.724,1
Data\Train\Images\6059_1.jpg,0.252,0.272,0.652,0.776,1
Data\Train\Images\605_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\6060_1.jpg,0.316,0.284,0.664,0.724,1
Data\Train\Images\6065_1.jpg,0.308,0.268,0.692,0.744,1
Data\Train\Images\6067_1.jpg,0.292,0.268,0.648,0.74,1
Data\Train\Images\6075_1.jpg,0.296,0.212,0.7,0.752,1
Data\Train\Images\6077_1.jpg,0.304,0.272,0.664,0.728,1
Data\Train\Images\6078_1.jpg,0.364,0.26,0.7,0.748,1
Data\Train\Images\607_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\6080_1.jpg,0.368,0.276,0.772,0.768,1
Data\Train\Images\6085_1.jpg,0.26,0.272,0.62,0.736,1
Data\Train\Images\6086_1.jpg,0.324,0.26,0.688,0.736,1
Data\Train\Images\6087_1.jpg,0.332,0.276,0.704,0.728,1
Data\Train\Images\6089_1.jpg,0.272,0.244,0.644,0.744,1
Data\Train\Images\608_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\608_1.jpg,0.292,0.272,0.68,0.768,1
Data\Train\Images\6091_1.jpg,0.288,0.256,0.64,0.732,1
Data\Train\Images\6093_1.jpg,0.308,0.272,0.652,0.736,1
Data\Train\Images\6098_1.jpg,0.26,0.256,0.652,0.748,1
Data\Train\Images\6099_1.jpg,0.368,0.308,0.7,0.732,1
Data\Train\Images\609_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\60_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\60_1.jpg,0.3,0.284,0.712,0.78,1
Data\Train\Images\6103_1.jpg,0.256,0.248,0.652,0.76,1
Data\Train\Images\6105_1.jpg,0.328,0.288,0.68,0.736,1
Data\Train\Images\6109_1.jpg,0.324,0.26,0.684,0.728,1
Data\Train\Images\610_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\6111_1.jpg,0.356,0.268,0.708,0.716,1
Data\Train\Images\6115_1.jpg,0.204,0.22,0.704,0.876,1
Data\Train\Images\611_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\6120_1.jpg,0.328,0.272,0.692,0.764,1
Data\Train\Images\6121_1.jpg,0.284,0.24,0.664,0.744,1
Data\Train\Images\6122_1.jpg,0.276,0.28,0.652,0.768,1
Data\Train\Images\6124_1.jpg,0.304,0.264,0.664,0.724,1
Data\Train\Images\6126_1.jpg,0.312,0.256,0.668,0.74,1
Data\Train\Images\6129_1.jpg,0.324,0.28,0.676,0.72,1
Data\Train\Images\612_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\612_1.jpg,0.3,0.268,0.684,0.736,1
Data\Train\Images\6131_1.jpg,0.268,0.272,0.636,0.756,1
Data\Train\Images\6132_1.jpg,0.264,0.272,0.656,0.756,1
Data\Train\Images\6136_1.jpg,0.224,0.252,0.624,0.772,1
Data\Train\Images\6137_1.jpg,0.316,0.28,0.684,0.756,1
Data\Train\Images\6138_1.jpg,0.328,0.272,0.688,0.72,1
Data\Train\Images\613_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\6142_1.jpg,0.288,0.268,0.676,0.748,1
Data\Train\Images\6144_1.jpg,0.328,0.276,0.728,0.756,1
Data\Train\Images\614_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\614_1.jpg,0.352,0.268,0.736,0.736,1
Data\Train\Images\6153_1.jpg,0.332,0.26,0.708,0.74,1
Data\Train\Images\6154_1.jpg,0.308,0.264,0.684,0.728,1
Data\Train\Images\6155_1.jpg,0.36,0.24,0.744,0.756,1
Data\Train\Images\615_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\6162_1.jpg,0.304,0.272,0.668,0.732,1
Data\Train\Images\6166_1.jpg,0.3,0.272,0.724,0.784,1
Data\Train\Images\6167_1.jpg,0.28,0.248,0.716,0.8,1
Data\Train\Images\6169_1.jpg,0.376,0.276,0.76,0.78,1
Data\Train\Images\616_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\6171_1.jpg,0.312,0.272,0.66,0.7,1
Data\Train\Images\6173_1.jpg,0.324,0.264,0.676,0.732,1
Data\Train\Images\6177_1.jpg,0.316,0.212,0.732,0.748,1
Data\Train\Images\617_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\617_1.jpg,0.356,0.364,0.632,0.716,1
Data\Train\Images\6181_1.jpg,0.304,0.24,0.68,0.752,1
Data\Train\Images\6182_1.jpg,0.292,0.256,0.668,0.76,1
Data\Train\Images\6183_1.jpg,0.304,0.284,0.684,0.752,1
Data\Train\Images\6189_1.jpg,0.332,0.26,0.744,0.792,1
Data\Train\Images\618_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\618_1.jpg,0.352,0.336,0.668,0.724,1
Data\Train\Images\6190_1.jpg,0.356,0.268,0.708,0.74,1
Data\Train\Images\6192_1.jpg,0.348,0.252,0.708,0.732,1
Data\Train\Images\6197_1.jpg,0.312,0.272,0.716,0.784,1
Data\Train\Images\619_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\619_1.jpg,0.344,0.344,0.628,0.688,1
Data\Train\Images\61_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\6206_1.jpg,0.256,0.264,0.676,0.772,1
Data\Train\Images\6214_1.jpg,0.264,0.264,0.632,0.744,1
Data\Train\Images\621_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\6226_1.jpg,0.22,0.244,0.628,0.756,1
Data\Train\Images\6227_1.jpg,0.34,0.272,0.692,0.732,1
Data\Train\Images\6229_1.jpg,0.296,0.28,0.672,0.736,1
Data\Train\Images\622_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\6230_1.jpg,0.308,0.28,0.712,0.78,1
Data\Train\Images\6231_1.jpg,0.356,0.24,0.76,0.776,1
Data\Train\Images\6232_1.jpg,0.336,0.248,0.7,0.724,1
Data\Train\Images\6239_1.jpg,0.272,0.252,0.672,0.76,1
Data\Train\Images\6240_1.jpg,0.28,0.248,0.66,0.728,1
Data\Train\Images\6244_1.jpg,0.332,0.288,0.668,0.716,1
Data\Train\Images\6247_1.jpg,0.34,0.304,0.676,0.728,1
Data\Train\Images\624_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\624_1.jpg,0.304,0.288,0.648,0.728,1
Data\Train\Images\6250_1.jpg,0.268,0.244,0.696,0.752,1
Data\Train\Images\6252_1.jpg,0.296,0.228,0.684,0.74,1
Data\Train\Images\6253_1.jpg,0.348,0.272,0.688,0.724,1
Data\Train\Images\6256_1.jpg,0.28,0.24,0.672,0.732,1
Data\Train\Images\6257_1.jpg,0.244,0.244,0.688,0.776,1
Data\Train\Images\6258_1.jpg,0.284,0.272,0.7,0.776,1
Data\Train\Images\625_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\6261_1.jpg,0.32,0.292,0.7,0.732,1
Data\Train\Images\6265_1.jpg,0.348,0.316,0.68,0.72,1
Data\Train\Images\6269_1.jpg,0.3,0.268,0.704,0.736,1
Data\Train\Images\626_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\6276_1.jpg,0.324,0.256,0.696,0.736,1
Data\Train\Images\6280_1.jpg,0.344,0.264,0.708,0.748,1
Data\Train\Images\6282_1.jpg,0.38,0.284,0.692,0.716,1
Data\Train\Images\6283_1.jpg,0.312,0.272,0.668,0.736,1
Data\Train\Images\6285_1.jpg,0.292,0.244,0.696,0.756,1
Data\Train\Images\6287_1.jpg,0.312,0.248,0.684,0.728,1
Data\Train\Images\6289_1.jpg,0.264,0.26,0.644,0.756,1
Data\Train\Images\628_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\628_1.jpg,0.296,0.256,0.7,0.756,1
Data\Train\Images\6290_1.jpg,0.308,0.272,0.664,0.72,1
Data\Train\Images\6293_1.jpg,0.3,0.272,0.656,0.736,1
Data\Train\Images\6295_1.jpg,0.336,0.292,0.676,0.724,1
Data\Train\Images\6296_1.jpg,0.264,0.312,0.584,0.728,1
Data\Train\Images\629_1.jpg,0.348,0.252,0.736,0.764,1
Data\Train\Images\62_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\6300_1.jpg,0.28,0.248,0.664,0.736,1
Data\Train\Images\6301_1.jpg,0.392,0.304,0.72,0.732,1
Data\Train\Images\6302_1.jpg,0.316,0.284,0.68,0.744,1
Data\Train\Images\6303_1.jpg,0.34,0.268,0.736,0.792,1
Data\Train\Images\6305_1.jpg,0.3,0.264,0.656,0.72,1
Data\Train\Images\6308_1.jpg,0.312,0.296,0.672,0.72,1
Data\Train\Images\630_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\6311_1.jpg,0.304,0.26,0.696,0.748,1
Data\Train\Images\6312_1.jpg,0.272,0.26,0.648,0.756,1
Data\Train\Images\6313_1.jpg,0.332,0.276,0.736,0.764,1
Data\Train\Images\6316_1.jpg,0.34,0.284,0.728,0.748,1
Data\Train\Images\631_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\6323_1.jpg,0.264,0.284,0.64,0.748,1
Data\Train\Images\6329_1.jpg,0.324,0.284,0.676,0.728,1
Data\Train\Images\632_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\6330_1.jpg,0.244,0.272,0.588,0.76,1
Data\Train\Images\6332_1.jpg,0.328,0.256,0.688,0.728,1
Data\Train\Images\6335_1.jpg,0.292,0.272,0.652,0.74,1
Data\Train\Images\6336_1.jpg,0.32,0.256,0.728,0.792,1
Data\Train\Images\6338_1.jpg,0.356,0.304,0.688,0.712,1
Data\Train\Images\633_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\633_1.jpg,0.3,0.276,0.676,0.76,1
Data\Train\Images\6342_1.jpg,0.28,0.252,0.672,0.736,1
Data\Train\Images\6344_1.jpg,0.312,0.268,0.704,0.748,1
Data\Train\Images\6345_1.jpg,0.292,0.272,0.68,0.752,1
Data\Train\Images\634_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\6354_1.jpg,0.288,0.272,0.672,0.756,1
Data\Train\Images\6355_1.jpg,0.336,0.272,0.712,0.752,1
Data\Train\Images\6356_1.jpg,0.3,0.264,0.68,0.752,1
Data\Train\Images\635_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\6363_1.jpg,0.3,0.296,0.688,0.752,1
Data\Train\Images\6365_1.jpg,0.328,0.292,0.684,0.732,1
Data\Train\Images\6367_1.jpg,0.332,0.28,0.704,0.756,1
Data\Train\Images\6369_1.jpg,0.392,0.308,0.744,0.744,1
Data\Train\Images\636_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\636_1.jpg,0.284,0.3,0.66,0.74,1
Data\Train\Images\6374_1.jpg,0.236,0.248,0.64,0.768,1
Data\Train\Images\6375_1.jpg,0.372,0.288,0.712,0.712,1
Data\Train\Images\6378_1.jpg,0.32,0.236,0.708,0.72,1
Data\Train\Images\637_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\6383_1.jpg,0.3,0.304,0.644,0.728,1
Data\Train\Images\6385_1.jpg,0.324,0.296,0.664,0.732,1
Data\Train\Images\6386_1.jpg,0.276,0.28,0.636,0.716,1
Data\Train\Images\6389_1.jpg,0.3,0.304,0.648,0.728,1
Data\Train\Images\638_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\6390_1.jpg,0.32,0.3,0.644,0.708,1
Data\Train\Images\6392_1.jpg,0.224,0.264,0.664,0.844,1
Data\Train\Images\6397_1.jpg,0.28,0.284,0.636,0.76,1
Data\Train\Images\6398_1.jpg,0.34,0.296,0.688,0.716,1
Data\Train\Images\6399_1.jpg,0.244,0.236,0.672,0.784,1
Data\Train\Images\639_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\6403_1.jpg,0.304,0.276,0.696,0.756,1
Data\Train\Images\6405_1.jpg,0.312,0.284,0.652,0.716,1
Data\Train\Images\640_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\640_1.jpg,0.296,0.292,0.664,0.712,1
Data\Train\Images\6414_1.jpg,0.32,0.292,0.656,0.688,1
Data\Train\Images\6417_1.jpg,0.284,0.264,0.676,0.76,1
Data\Train\Images\6418_1.jpg,0.376,0.284,0.728,0.78,1
Data\Train\Images\6419_1.jpg,0.316,0.308,0.676,0.748,1
Data\Train\Images\641_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\6422_1.jpg,0.3,0.284,0.652,0.72,1
Data\Train\Images\6426_1.jpg,0.292,0.276,0.676,0.748,1
Data\Train\Images\6427_1.jpg,0.244,0.264,0.644,0.76,1
Data\Train\Images\6428_1.jpg,0.324,0.292,0.652,0.724,1
Data\Train\Images\642_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\6430_1.jpg,0.356,0.284,0.716,0.736,1
Data\Train\Images\6431_1.jpg,0.348,0.288,0.704,0.74,1
Data\Train\Images\6435_1.jpg,0.308,0.256,0.66,0.704,1
Data\Train\Images\6436_1.jpg,0.24,0.272,0.596,0.74,1
Data\Train\Images\6439_1.jpg,0.336,0.292,0.684,0.736,1
Data\Train\Images\643_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\643_1.jpg,0.292,0.308,0.656,0.748,1
Data\Train\Images\6440_1.jpg,0.3,0.26,0.664,0.736,1
Data\Train\Images\6446_1.jpg,0.308,0.248,0.68,0.772,1
Data\Train\Images\6448_1.jpg,0.316,0.224,0.7,0.744,1
Data\Train\Images\644_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\644_1.jpg,0.316,0.26,0.752,0.796,1
Data\Train\Images\6451_1.jpg,0.328,0.256,0.712,0.776,1
Data\Train\Images\6456_1.jpg,0.348,0.296,0.716,0.776,1
Data\Train\Images\6458_1.jpg,0.344,0.252,0.732,0.752,1
Data\Train\Images\6459_1.jpg,0.332,0.276,0.708,0.74,1
Data\Train\Images\645_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\6462_1.jpg,0.252,0.248,0.648,0.752,1
Data\Train\Images\6465_1.jpg,0.364,0.276,0.728,0.744,1
Data\Train\Images\6469_1.jpg,0.288,0.292,0.612,0.728,1
Data\Train\Images\646_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\646_1.jpg,0.304,0.296,0.656,0.724,1
Data\Train\Images\6470_1.jpg,0.328,0.228,0.708,0.756,1
Data\Train\Images\6472_1.jpg,0.308,0.276,0.664,0.744,1
Data\Train\Images\6476_1.jpg,0.28,0.276,0.684,0.78,1
Data\Train\Images\6477_1.jpg,0.348,0.276,0.744,0.78,1
Data\Train\Images\647_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\647_1.jpg,0.22,0.22,0.688,0.804,1
Data\Train\Images\6480_1.jpg,0.348,0.276,0.7,0.744,1
Data\Train\Images\6485_1.jpg,0.28,0.244,0.652,0.728,1
Data\Train\Images\6486_1.jpg,0.256,0.256,0.648,0.752,1
Data\Train\Images\648_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\648_1.jpg,0.308,0.28,0.672,0.724,1
Data\Train\Images\6491_1.jpg,0.336,0.284,0.708,0.768,1
Data\Train\Images\6495_1.jpg,0.264,0.26,0.64,0.772,1
Data\Train\Images\6496_1.jpg,0.28,0.26,0.648,0.748,1
Data\Train\Images\6497_1.jpg,0.24,0.248,0.664,0.788,1
Data\Train\Images\6498_1.jpg,0.288,0.28,0.644,0.74,1
Data\Train\Images\649_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\64_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\6501_1.jpg,0.348,0.292,0.704,0.744,1
Data\Train\Images\6506_1.jpg,0.324,0.284,0.68,0.752,1
Data\Train\Images\6508_1.jpg,0.34,0.296,0.672,0.732,1
Data\Train\Images\650_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\6510_1.jpg,0.316,0.288,0.668,0.768,1
Data\Train\Images\6512_1.jpg,0.312,0.288,0.636,0.696,1
Data\Train\Images\6513_1.jpg,0.336,0.3,0.676,0.736,1
Data\Train\Images\6516_1.jpg,0.036,0.348,0.208,0.572,1
Data\Train\Images\6518_1.jpg,0.32,0.296,0.648,0.728,1
Data\Train\Images\6519_1.jpg,0.32,0.3,0.676,0.74,1
Data\Train\Images\651_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\651_1.jpg,0.36,0.28,0.724,0.748,1
Data\Train\Images\6520_1.jpg,0.368,0.304,0.668,0.72,1
Data\Train\Images\6521_1.jpg,0.356,0.288,0.708,0.728,1
Data\Train\Images\6523_1.jpg,0.32,0.284,0.672,0.752,1
Data\Train\Images\6526_1.jpg,0.288,0.28,0.612,0.716,1
Data\Train\Images\6529_1.jpg,0.352,0.288,0.684,0.728,1
Data\Train\Images\652_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\652_1.jpg,0.336,0.28,0.716,0.764,1
Data\Train\Images\6531_1.jpg,0.356,0.26,0.716,0.744,1
Data\Train\Images\6536_1.jpg,0.304,0.276,0.652,0.716,1
Data\Train\Images\653_1.jpg,0.34,0.272,0.704,0.732,1
Data\Train\Images\6540_1.jpg,0.324,0.296,0.656,0.736,1
Data\Train\Images\6541_1.jpg,0.332,0.284,0.664,0.72,1
Data\Train\Images\6542_1.jpg,0.324,0.3,0.672,0.74,1
Data\Train\Images\6545_1.jpg,0.364,0.28,0.696,0.704,1
Data\Train\Images\6547_1.jpg,0.308,0.288,0.676,0.752,1
Data\Train\Images\654_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\6552_1.jpg,0.328,0.264,0.692,0.744,1
Data\Train\Images\6553_1.jpg,0.252,0.276,0.648,0.768,1
Data\Train\Images\6554_1.jpg,0.304,0.264,0.692,0.76,1
Data\Train\Images\6557_1.jpg,0.32,0.264,0.712,0.764,1
Data\Train\Images\6559_1.jpg,0.312,0.272,0.68,0.752,1
Data\Train\Images\655_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\655_1.jpg,0.292,0.276,0.684,0.752,1
Data\Train\Images\6563_1.jpg,0.3,0.3,0.668,0.748,1
Data\Train\Images\6565_1.jpg,0.268,0.256,0.656,0.744,1
Data\Train\Images\6567_1.jpg,0.36,0.276,0.716,0.74,1
Data\Train\Images\656_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\6571_1.jpg,0.316,0.28,0.672,0.736,1
Data\Train\Images\6573_1.jpg,0.264,0.24,0.664,0.76,1
Data\Train\Images\6574_1.jpg,0.284,0.292,0.652,0.732,1
Data\Train\Images\657_1.jpg,0.32,0.276,0.724,0.764,1
Data\Train\Images\6580_1.jpg,0.288,0.252,0.676,0.76,1
Data\Train\Images\6582_1.jpg,0.3,0.28,0.668,0.736,1
Data\Train\Images\6583_1.jpg,0.296,0.264,0.664,0.728,1
Data\Train\Images\6584_1.jpg,0.288,0.256,0.68,0.736,1
Data\Train\Images\6588_1.jpg,0.32,0.256,0.712,0.76,1
Data\Train\Images\6589_1.jpg,0.348,0.268,0.708,0.74,1
Data\Train\Images\658_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\6590_1.jpg,0.328,0.268,0.696,0.744,1
Data\Train\Images\6591_1.jpg,0.276,0.272,0.664,0.744,1
Data\Train\Images\6595_1.jpg,0.304,0.268,0.652,0.716,1
Data\Train\Images\6598_1.jpg,0.264,0.26,0.644,0.772,1
Data\Train\Images\6599_1.jpg,0.352,0.28,0.692,0.72,1
Data\Train\Images\659_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\659_1.jpg,0.244,0.248,0.636,0.76,1
Data\Train\Images\65_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\65_1.jpg,0.296,0.296,0.644,0.74,1
Data\Train\Images\6605_1.jpg,0.304,0.26,0.696,0.748,1
Data\Train\Images\6607_1.jpg,0.332,0.296,0.676,0.74,1
Data\Train\Images\660_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\660_1.jpg,0.264,0.256,0.664,0.764,1
Data\Train\Images\661_0.jpg,0.0,0.0,0.0,0.0,0
Data\Train\Images\6623_1.jpg,0.372,0.276,0.7,0.72,1
Data\Train\Images\6624_1.jpg,0.288,0.288,0.644,0.744,1
Data\Train\Images\6625_1.jpg,0.352,0.276,0.684,0.704,1
Data\Train\Images\6628_1.jpg,0.332,0.256,0.704,0.744,1
Data\Train\Images\6629_1.jpg,0.316,0.272,0.7,0.768,1
